id,num_reviews
1475890,43
1475960,42
1476080,44
1476100,39
1476170,219
1476340,1540
1476350,231
1476430,134
1476450,68
1476520,1515
1476680,82
1476690,30
1476760,47
1476920,43
1476970,18750
1477020,198
1477050,81
1477060,535
1477070,5506
1477130,98
1477170,101
1477330,567
1477460,82
1477570,134
1477590,5622
1477650,51
1477700,421
1477770,317
1477790,1955
1477810,1387
1477830,4197
1477890,39
1477920,504
1477940,569
1477950,166
1477980,74
1478030,75
1478050,260
1478070,805
1478160,1526
1478180,29
1478220,4206
1478340,164
1478350,169
1478410,331
1478600,57
1478650,569
1478670,47
1478850,158
1478860,469
1478970,70
1479030,123
1479140,949
1479310,34
1479340,52
1479390,148
1479460,32
1479480,98
1479500,440
1479810,334
1479880,82
1479890,57
1479940,30
1479960,75
1479990,27
1480030,93
1480120,586
1480140,118
1480370,310
1480440,46
1480480,261
1480520,34
1480540,47
1480560,2516
1480810,212
1480830,410
1480870,102
1480930,102
1480960,137
1481060,37
1481080,3079
1481140,26
1481210,51
1481340,163
1481400,11189
1481440,273
1481680,32
1481780,423
1481910,60
1481970,266
1482060,133
1482130,38
1482150,34
1482320,119
1482340,115
1482380,1302
1482430,46
1482490,116
1482520,3661
1482620,4939
1482640,95
1482700,124
1482720,37
1482750,387
1482770,330
1482830,125
1482840,1610
1482860,1578
1482870,38
1482880,31
1482910,799
1482920,30
1483100,145
1483300,76
1483310,69
1483320,32
1483330,35
1483350,140
1483370,403
1483470,37
1483570,51
1483780,447
1483800,42
1483870,33030
1483890,33
1483940,32
1483980,103
1484050,50
1484180,95
1484280,1689
1484560,56
1484580,29
1484620,151
1484720,5045
1484730,118
1484800,1496
1484900,2420
1484940,40
1484960,429
1485050,32
1485070,126
1485080,5465
1485100,372
1485120,155
1485140,114
1485190,42
1485240,57
1485250,862
1485260,43
1485280,36
1485350,135
1485450,51
1485580,43
1485590,3385
1485650,53
1485690,548
1485870,989
1485900,58
1486120,54
1486140,102
1486280,71
1486350,3978
1486440,143
1486620,116
1486630,4122
1486690,83
1486750,93
1486800,45
1486840,98
1486950,136
1487120,53
1487210,791
1487270,1946
1487320,35
1487390,2205
1487430,254
1487450,31
1487460,41
1487560,56
1487590,370
1487680,295
1487800,29
1487870,52
1487900,32
1487940,33
1488080,47
1488100,116
1488200,12049
1488430,113
1488560,519
1488640,44
1488650,51
1488750,27
1488810,228
1488820,52
1488860,47
1489010,123
1489110,175
1489120,99
1489130,58
1489150,39
1489170,44
1489290,35
1489300,74
1489310,66
1489380,89
1489390,43
1489400,72
1489410,275
1489470,52
1489500,97
1489590,136
1489600,87
1489630,3095
1489660,53
1489680,259
1489810,32
1489830,104
1489840,66
1489850,27
1489880,114
1489970,1183
1490060,485
1490130,627
1490180,33
1490190,111
1490250,155
1490310,32
1490340,248
1490410,200
1490460,312
1490490,38
1490590,81
1490610,1196
1490680,46
1490790,61
1490840,761
1490860,594
1490890,18517
1490970,40
1490980,126
1491000,550
1491040,37
1491150,27
1491170,319
1491200,236
1491340,1031
1491460,72
1491490,261
1491510,110
1491550,46
1491640,308
1491650,137
1491670,1770
1491720,74
1491770,74
1491790,28
1491910,45
1492070,4887
1492080,118
1492140,63
1492150,45
1492160,236
1492200,373
1492250,47
1492310,249
1492320,62
1492360,680
1492420,31
1492450,79
1492480,44
1492570,34
1492620,108
1492640,27
1492680,1464
1492720,105
1492750,52
1492860,26
1492900,44
1492980,69
1493020,171
1493060,101
1493160,28
1493230,36
1493300,462
1493360,76
1493400,29
1493410,29
1493450,79
1493640,4402
1493720,74
1493730,383
1493750,1044
1493760,2063
1493800,1183
1493810,32
1493840,58
1493910,44
1493940,62
1493960,44
1493970,165
1494110,249
1494140,288
1494190,664
1494220,34
1494260,419
1494400,60
1494420,4174
1494440,1394
1494450,46
1494460,607
1494470,695
1494500,100
1494560,329
1494810,2532
1494840,1064
1494910,150
1494920,90
1494960,146
1495000,33
1495320,4060
1495380,43
1495420,141
1495570,34
1495580,41
1495640,181
1495670,49
1495830,71
1495860,325
1495870,41
1495940,141
1495990,46
1496150,29
1496180,198
1496250,164
1496310,68
1496320,92
1496380,72
1496590,297
1496640,52
1496790,21341
1497000,58
1497080,57
1497110,91
1497120,68
1497180,46
1497230,118
1497250,58
1497330,70
1497360,218
1497440,6369
1497450,385
1497590,52
1497640,1072
1497700,35
1497710,39
1497780,35
1497820,38
1497940,47
1497950,742
1498120,221
1498140,850
1498250,88
1498310,272
1498450,36
1498570,7899
1498590,108
1498600,27
1498740,910
1499120,1191
1499180,40
1499190,33
1499220,32
1499240,182
1499300,200
1499520,44
1499660,42
1499680,28
1499700,117
1499800,84
1499930,29
1499990,43
1500100,64
1500110,29
1500120,32
1500180,117
1500290,28
1500380,220
1500540,39
1500600,79
1500650,131
1500740,816
1500750,36
1500800,37
1500820,463
1500940,159
1500970,107
1500980,29
1501100,38
1501120,45
1501410,330
1501420,48
1501490,110
1501610,2351
1501650,84
1501690,464
1501750,7920
1501780,44
1501820,56
1501970,44
1502010,70
1502040,725
1502070,60
1502080,379
1502110,62
1502160,26
1502190,1845
1502230,307
1502260,143
1502380,493
1502520,54
1502560,464
1502600,55
1502620,87
1502660,978
1502710,88
1502760,39
1502790,250
1502800,66
1502920,48
1502970,768
1502980,337
1502990,310
1503040,200
1503280,295
1503390,40
1503440,78
1503530,242
1503590,51
1503630,38
1503670,396
1503790,566
1503820,59
1503850,360
1503920,73
1503990,46
1504020,4802
1504110,212
1504150,602
1504220,66
1504250,432
1504270,64
1504310,30
1504340,113
1504460,31
1504490,70
1504500,8451
1504570,13637
1504740,1136
1504760,195
1505380,31
1505400,32
1505420,31
1505430,37
1505460,45
1505470,32
1505560,239
1505620,770
1505680,38
1505770,80
1505980,43
1506080,61
1506100,29
1506230,171
1506260,48
1506280,2476
1506410,80
1506430,28
1506440,369
1506450,78
1506510,1458
1506600,1221
1506620,643
1506660,51
1506680,114
1506720,33
1506810,213
1506820,92
1506830,861
1506850,788
1506980,6006
1507110,28
1507180,28
1507190,5150
1507220,104
1507410,124
1507420,209
1507490,106
1507530,30
1507620,29
1507650,62
1507720,338
1507780,698
1507790,32
1507910,83
1507970,4529
1508030,926
1508170,128
1508200,55
1508260,34
1508270,681
1508280,44
1508360,167
1508400,238
1508430,120
1508460,465
1508490,96
1508530,242
1508570,943
1508620,29
1508630,77
1508650,35
1508660,47
1508670,40
1508680,1312
1508730,30
1508740,110
1508750,279
1508900,77
1508920,202
1508950,337
1508960,50
1509000,37
1509040,90
1509080,49
1509090,580
1509220,38
1509230,185
1509360,38
1509400,31
1509420,274
1509450,106
1509510,7005
1509590,391
1509650,1149
1509780,123
1509820,4046
1509830,74
1509850,88
1509960,26992
1510030,1980
1510070,53
1510380,58
1510460,3328
1510470,302
1510570,156
1510580,331
1510620,120
1510630,172
1510670,75
1510860,134
1510930,115
1510950,411
1511040,61
1511090,103
1511140,57
1511190,43
1511240,29
1511270,2443
1511330,51
1511410,63
1511460,1512
1511630,799
1511650,105
1511670,999
1511690,46
1511780,1305
1511830,47
1511860,2211
1511870,78
1511950,33
1511970,38
1512050,56
1512070,30
1512200,34
1512240,125
1512390,133
1512470,50
1512480,454
1512590,873
1512710,182
1512720,100
1512790,39
1512830,112
1512860,28
1512940,324
1513110,30
1513120,138
1513310,46
1513420,151
1513450,43
1513460,30
1513510,26
1513530,45
1513580,40
1513840,92
1513860,54
1513910,45
1514000,30
1514030,41
1514100,39
1514360,361
1514370,144
1514380,102
1514480,68
1514610,42
1514660,477
1514690,172
1514780,36
1514840,698
1514930,1567
1514950,491
1515200,313
1515210,14269
1515230,1381
1515260,41
1515280,96
1515290,492
1515320,173
1515400,41
1515420,40
1515470,49
1515490,145
1515570,58
1515640,467
1515740,49
1515800,38
1515820,71
1515870,39
1515890,312
1515900,750
1515950,4192
1515990,60
1516050,130
1516080,364
1516240,150
1516320,36
1516330,52
1516350,34
1516400,327
1516440,43
1516490,73
1516680,32
1516750,321
1516760,51
1516820,382
1516900,33
1516940,31
1517150,767
1517240,33
1517290,66890
1517320,26
1517340,2972
1517350,70
1517470,47
1517520,81
1517810,30
1517830,182
1517850,1670
1517890,58
1517960,2060
1517970,1607
1518090,26
1518190,157
1518200,49
1518220,243
1518300,104
1518350,41
1518360,26
1518430,376
1518440,318
1518690,58
1518770,820
1518810,872
1518820,107
1518940,56
1519010,84
1519020,31
1519040,28
1519060,194
1519070,36
1519090,1022
1519130,84
1519350,7269
1519470,88
1519590,71
1519640,58
1519660,39
1519690,57
1519710,221
1519780,41
1519790,255
1519890,50
1519900,59
1520060,551
1520110,117
1520170,80
1520250,100
1520280,28
1520330,91
1520370,13394
1520380,555
1520500,2420
1520680,56
1520760,303
1520840,179
1520850,90
1520900,131
1521040,32
1521070,220
1521100,54
1521110,111
1521160,39
1521190,333
1521520,58
1521580,3582
1521600,28
1521670,26
1521810,170
1521870,91
1521890,51
1521930,132
1521970,718
1522080,261
1522140,130
1522160,604
1522180,36
1522260,600
1522280,389
1522320,68
1522470,26
1522560,388
1522630,52
1522660,847
1522770,41
1522820,13098
1522850,40
1522870,3086
1522930,239
1522950,226
1522960,1036
1523010,35
1523150,66
1523260,99
1523370,185
1523390,209
1523400,690
1523510,110
1523650,215
1523670,43
1523720,261
1523800,82
1523990,136
1524020,32
1524110,106
1524230,60
1524250,224
1524340,54
1524350,73
1524380,47
1524400,88
1524470,89
1524530,88
1524550,252
1524630,633
1524650,82
1524690,59
1524710,31
1524750,407
1524790,136
1524930,30
1525040,35
1525050,163
1525190,101
1525320,97
1525330,55
1525410,477
1525420,177
1525460,177
1525490,72
1525600,109
1525620,232
1525660,381
1525700,10206
1525770,157
1525890,178
1525900,36
1526120,71
1526180,126
1526230,45
1526260,48
1526350,26
1526370,65
1526380,60
1526430,68
1526490,11010
1526700,130
1526750,55
1526870,87
1526920,26
1526930,55
1527060,105
1527260,71
1527500,88
1527510,123
1527520,112
1527620,26
1527630,44
1527780,26
1527830,29
1527880,73
1527890,601
1527910,3884
1527950,26502
1527980,519
1528000,454
1528010,27
1528020,155
1528050,162
1528080,4138
1528120,61
1528130,1022
1528220,92
1528240,247
1528550,338
1528560,807
1528570,131
1528580,48
1528810,271
1528860,308
1528920,52
1529140,46
1529160,68
1529220,111
1529240,59
1529290,27
1529470,243
1529550,163
1529560,68
1529570,167
1529710,1149
1529770,29
1529810,866
1529990,101
1530140,2443
1530150,165
1530160,1569
1530300,640
1530340,292
1530450,96
1530470,560
1530630,45
1530650,267
1530660,43
1530720,453
1530750,357
1530760,316
1530770,184
1530800,39
1530860,61
1530890,96
1530920,85
1531020,87
1531040,55
1531250,220
1531490,463
1531540,3006
1531550,82
1531620,54
1532170,432
1532180,482
1532200,1029
1532250,172
1532260,39
1532360,146
1532460,206
1532510,683
1532520,34
1532650,77
1532690,1895
1532710,323
1532770,1068
1533050,524
1533080,27
1533090,35
1533280,141
1533390,61056
1533420,16152
1533470,155
1533590,175
1533600,83
1533680,298
1533720,86
1533940,51
1534180,325
1534200,136
1534260,118
1534270,111
1534340,389
1534520,117
1534550,177
1534610,75
1534700,64
1534850,85
1534980,3467
1535060,93
1535100,307
1535190,47
1535200,53
1535210,192
1535490,97
1535500,39
1535560,6118
1535610,161
1535780,162
1536070,1720
1536080,466
1536090,2043
1536210,158
1536420,175
1536520,56
1536570,97
1536610,280
1536620,224
1536720,44
1536730,44
1536830,72
1536980,848
1537030,41
1537080,159
1537480,176
1537740,110
1537800,29
1537820,63
1537830,6702
1537910,267
1538460,1136
1538570,2863
1538640,38
1538670,58
1538680,54
1538730,107
1538750,44
1538850,250
1538900,125
1538970,1939
1539140,1155
1539160,581
1539580,826
1539600,31
1539620,203
1539750,50
1539770,35
1539780,138
1540060,192
1540150,2682
1540210,1540
1540220,227
1540350,472
1540490,38
1540570,264
1540840,27
1540960,1077
1541020,396
1541220,335
1541240,31
1541250,928
1541410,28
1541420,38
1541710,108
1541790,111
1541830,254
1541850,44
1542100,201
1542110,239
1542140,143
1542280,330
1542290,49
1542390,213
1542670,52
1542790,180
1542810,363
1542840,53
1542850,29
1542860,41
1543030,17936
1543080,717
1543090,107
1543210,38
1543240,184
1543280,967
1543290,30
1543330,36
1543380,101
1543430,148
1543460,181
1543520,61
1543590,95
1543710,173
1543730,28
1543750,33
1543760,51
1543830,42
1543970,47
1543980,104
1544000,41
1544020,37872
1544260,81
1544360,3777
1544460,112
1544500,59
1544510,77
1544540,171
1544570,126
1544580,36
1544890,66
1545250,83
1545290,125
1545430,209
1545450,4027
1545560,4110
1545600,77
1545610,30
1545620,40
1545700,37
1545710,89
1545820,852
1545830,132
1545850,43
1545990,520
1546060,111
1546090,257
1546100,238
1546280,303
1546310,1175
1546320,1715
1546400,1415
1546440,279
1546500,421
1546570,3568
1546710,475
1546770,34
1546790,795
1546860,2110
1546870,380
1546920,528
1546930,307
1546940,117
1546950,133
1546970,2882
1546990,3598
1547000,2566
1547030,27
1547070,55
1547090,28
1547150,31
1547160,344
1547290,87
1547300,48
1547340,89
1547350,42
1547380,337
1547410,43
1547500,34
1547670,507
1547860,308
1547890,3530
1547970,30
1548050,104
1548090,64
1548130,35
1548190,28
1548240,81
1548320,433
1548400,67
1548540,34
1548600,40
1548680,89
1548750,291
1548820,341
1548830,34
1548850,12839
1548870,29
1548930,26
1548940,160
1549030,552
1549060,150
1549160,31
1549200,49
1549240,100
1549250,19345
1549420,37
1549550,899
1549660,119
1549690,1731
1549750,899
1549850,100
1549970,23305
1550010,693
1550020,32
1550180,405
1550260,96
1550270,76
1550280,30
1550450,39
1550510,1247
1550600,172
1550650,55
1550710,3270
1550730,400
1550740,86
1550750,126
1550760,246
1550840,281
1550870,179
1550990,56
1551000,38
1551030,232
1551150,58
1551160,197
1551180,65
1551220,67
1551230,36
1551360,19640
1551470,37
1551510,147
1551520,153
1551530,449
1551540,113
1551550,44
1551560,171
1551570,142
1551590,126
1551600,42
1551620,50
1551630,66
1551640,48
1551650,41
1551670,413
1551920,94
1552080,472
1552130,91
1552140,109
1552220,166
1552240,26
1552310,228
1552350,1301
1552430,34
1552460,51
1552550,1858
1552620,1662
1552680,63
1552730,156
1552760,37
1552810,1077
1552960,45
1553000,993
1553120,688
1553230,243
1553320,232
1553390,133
1553420,50
1553580,28
1553690,26
1553710,108
1553890,741
1553910,543
1553970,30
1554070,28
1554080,33
1554130,45
1554170,30
1554220,302
1554260,859
1554380,29
1554400,236
1554470,164
1554530,30
1554550,129
1554590,41
1554600,291
1554640,142
1554650,90
1554660,49
1554680,60
1554700,386
1554790,1789
1554840,1442
1554860,447
1554960,28
1554970,162
1555110,3440
1555140,363
1555150,582
1555310,58
1555400,798
1555590,39
1555650,50
1555710,2293
1556010,46
1556100,3379
1556190,192
1556200,4216
1556490,364
1556610,50
1556650,41
1556770,115
1556790,13519
1556860,213
1556870,1298
1556980,1359
1557040,670
1557060,80
1557180,148
1557230,59
1557410,134
1557420,323
1557480,688
1557510,34
1557690,26
1557700,56
1557720,64
1557740,32010
1557840,75
1557860,208
1557990,5365
1558000,159
1558100,211
1558180,37
1558210,32
1558430,46
1558490,117
1558510,810
1558670,32
1558730,31
1558830,1077
1558840,41
1558900,232
1558930,493
1558970,98
1559100,41
1559160,47
1559300,107
1559390,13432
1559430,292
1559450,69
1559500,31
1559570,174
1559600,998
1559660,29
1559680,639
1559700,28
1559760,78
1559810,26
1560010,90
1560060,445
1560110,51
1560250,2586
1560320,26
1560330,108
1560450,26
1560590,35
1560790,44
1561040,329
1561060,60
1561090,89
1561340,271
1561350,30
1561380,63
1561520,32
1561560,39
1561660,53
1561750,231
1561850,74
1561870,33
1561890,249
1561910,473
1561980,104
1562020,202
1562230,63
1562240,31
1562260,857
1562400,29
1562420,6102
1562430,36540
1562700,30883
1562800,36
1562860,155
1562870,39
1562910,177
1562920,135
1562930,55
1562940,929
1563010,26
1563070,124
1563130,1184
1563150,51
1563180,11793
1563320,29
1563340,215
1563490,320
1563700,410
1563730,60
1563760,44
1563780,29
1563820,27
1563840,27
1563850,171
1563940,204
1563950,56
1563970,36
1564090,830
1564110,309
1564150,30
1564220,119
1564450,32
1564520,29
1564550,57
1564560,447
1564600,569
1564630,66
1564700,27
1564760,43
1564790,1153
1564930,31
1564940,28
1564950,29
1565080,150
1565210,38
1565220,596
1565290,44
1565660,152
1565670,230
1565680,39
1565880,30
1565890,267
1565910,26
1566060,2753
1566070,70
1566090,63
1566200,2548
1566220,32
1566230,85
1566250,39
1566390,2860
1566410,1742
1566450,226
1566540,136
1566560,31
1566570,41
1566620,59
1566670,29
1566680,28
1566690,12191
1566840,42
1566880,496
1566910,37
1566990,27
1567000,232
1567020,4080
1567060,28
1567080,651
1567200,167
1567260,221
1567370,354
1567400,39
1567420,791
1567440,1406
1567490,49
1567520,72
1567580,31
1567740,194
1567800,4404
1567830,64
1567860,390
1567890,33
1568070,28
1568310,39
1568330,33
1568400,13592
1568540,2076
1568590,34660
1568620,367
1568650,58
1568720,43
1568730,83
1568880,150
1568940,2642
1568970,577
1569040,21403
1569090,1627
1569140,153
1569150,147
1569180,131
1569200,987
1569220,51
1569350,39
1569420,87
1569470,130
1569520,1018
1569550,410
1569590,252
1569620,422
1569650,135
1569690,26
1569700,320
1569750,47
1569810,149
1569820,194
1569930,64
1570010,4162
1570020,178
1570070,2046
1570080,614
1570130,65
1570160,35
1570330,1949
1570340,38
1570510,167
1570700,44
1570720,83
1570730,376
1570750,73
1570760,442
1570790,55
1570830,68
1570850,34
1570960,710
1570980,138
1571010,91
1571070,51
1571090,52
1571100,1081
1571120,29
1571140,92
1571160,235
1571170,763
1571180,79
1571190,293
1571200,782
1571220,138
1571280,127
1571340,911
1571380,30
1571440,12481
1571460,86
1571600,27
1571690,67
1571820,274
1571880,35
1571940,657
1571950,44
1571960,86
1571990,216
1572040,188
1572080,550
1572120,48
1572180,28
1572190,30
1572270,209
1572330,56
1572340,254
1572380,94
1572420,266
1572440,279
1572450,469
1572810,517
1572920,996
1572990,142
1573010,27
1573060,104
1573080,50
1573090,520
1573100,562
1573170,58
1573280,1194
1573300,553
1573360,575
1573390,124
1573420,80
1573430,39
1573580,130
1573590,130
1573630,785
1573700,111
1573720,1047
1573730,150
1573750,402
1573790,70
1573860,28
1573970,84
1574000,1303
1574010,37
1574240,3023
1574250,724
1574260,2524
1574270,2611
1574330,59
1574360,1623
1574450,36
1574470,49
1574580,11413
1574700,2253
1574750,86
1574780,62
1574800,175
1574820,4956
1574870,187
1574900,1229
1574910,109
1575060,27
1575070,43
1575300,136
1575450,721
1575470,499
1575510,54
1575520,84
1575640,97
1575670,150
1575680,874
1575710,354
1575730,46
1575830,213
1575870,3710
1575920,62
1575940,5481
1575980,327
1576000,74
1576130,131
1576230,30
1576240,1272
1576280,286
1576350,190
1576370,103
1576420,36
1576490,38
1576600,33
1576720,38
1576850,29
1576880,43
1576910,37
1576970,26
1577120,16789
1577160,250
1577240,79
1577250,888
1577260,73
1577280,37
1577320,700
1577420,1043
1577450,43
1577460,33
1577470,77
1577620,410
1577660,98
1577690,43
1577750,26
1577880,93
1578050,51
1578060,38
1578100,78
1578160,162
1578220,1199
1578250,29
1578290,94
1578330,26
1578340,26
1578390,2649
1578440,32
1578500,47
1578650,6500
1578860,3522
1578880,28
1578950,149
1578960,139
1578990,121
1579020,366
1579120,53
1579260,70
1579280,58
1579310,30
1579320,71
1579380,4219
1579390,49
1579660,132
1579780,34
1579850,42
1579880,1005
1579890,34
1579920,77
1580010,39
1580150,301
1580180,748
1580210,82
1580240,1678
1580260,29
1580480,31
1580520,1791
1580570,58
1580640,52
1580780,2018
1580790,1406
1580800,361
1580970,4278
1581040,347
1581080,31
1581170,77
1581180,255
1581220,256
1581250,44
1581480,392
1581500,66
1581580,52
1581700,191
1581770,2052
1581800,578
1581830,32
1581880,42
1581950,575
1582180,64
1582290,188
1582410,75
1582510,539
1582570,548
1582600,109
1582650,1295
1582680,1240
1582720,27
1582850,148
1582890,949
1582950,34
1582960,31
1583140,46
1583230,16379
1583240,59
1583280,1062
1583300,68
1583320,21618
1583390,89
1583410,71
1583500,272
1583530,30
1583570,1109
1583590,51
1583630,34
1583650,68
1583850,356
1583900,31
1584040,83
1584090,24974
1584190,37
1584200,27
1584280,145
1584300,120
1584330,63
1584420,44
1584450,104
1584540,28
1584660,112
1584680,77
1584690,205
1584720,33
1584750,116
1584800,40
1584810,281
1584830,224
1584840,301
1584940,1016
1584980,248
1585020,580
1585030,39
1585180,3349
1585220,5510
1585250,49
1585350,59
1585360,46
1585390,44
1585440,795
1585500,38
1585530,131
1585540,294
1585570,1678
1585660,50
1585680,34
1585700,324
1585830,48
1585910,392
1586050,41
1586150,97
1586230,47
1586290,274
1586300,77
1586340,67
1586350,34
1586370,76
1586530,45
1586700,396
1586710,75
1586750,161
1586800,4363
1586830,364
1586840,84
1586860,34
1586880,167
1586960,105
1586970,31
1586990,92
1587070,66
1587090,285
1587130,3992
1587180,209
1587200,27
1587260,69
1587540,1649
1587710,285
1587790,53
1587810,30
1587860,78
1587970,111
1588010,5715
1588040,38
1588140,46
1588160,98
1588340,89
1588380,403
1588390,28
1588400,244
1588410,155
1588460,44
1588530,2995
1588570,159
1588610,33
1588700,44
1588760,152
1588870,601
1588910,72
1588940,61
1589010,26
1589020,46
1589120,360
1589370,27
1589380,119
1589490,106
1589500,47
1589570,376
1589680,39
1589770,750
1590030,86
1590070,48
1590080,29
1590190,92
1590230,480
1590250,33
1590270,35
1590320,20528
1590330,38
1590360,1410
1590380,61
1590570,213
1590600,529
1590640,244
1590660,580
1590680,27
1590700,114
1590730,683
1590750,122
1590760,830
1590850,124
1590910,4175
1591150,59
1591220,95
1591290,1218
1591300,42
1591340,39
1591420,1428
1591450,564
1591470,48
1591490,159
1591520,4647
1591530,1422
1591570,665
1591670,59
1591680,826
1591690,73
1591730,42
1591760,126
1591870,278
1591960,36
1592100,112
1592110,1649
1592180,515
1592190,15144
1592230,88
1592260,449
1592280,3203
1592290,605
1592320,58
1592340,80
1592360,249
1592480,57
1592490,112
1592520,1088
1592530,41
1592600,54
1592610,169
1592640,75
1592670,2945
1592680,602
1592720,30
1592740,91
1592750,333
1592780,102
1592880,41
1593030,6010
1593040,29
1593170,73
1593180,31
1593280,64
1593310,5204
1593350,1047
1593410,30
1593490,274
1593500,145482
1593700,47
1593730,91
1593750,531
1593780,297
1593790,46
1593930,64
1593950,101
1594010,43
1594060,279
1594090,292
1594120,42
1594130,113
1594220,48
1594320,6031
1594340,53
1594400,336
1594410,318
1594420,35
1594460,96
1594860,144
1594880,748
1594890,36
1594940,7725
1595000,124
1595020,32
1595030,475
1595050,75
1595280,223
1595290,723
1595310,49
1595350,39
1595380,436
1595410,31
1595490,166
1595510,108
1595640,162
1595710,377
1596070,118
1596110,33
1596170,29
1596270,27
1596310,1438
1596370,74
1596380,159
1596440,179
1596540,424
1596580,27
1596610,29
1596640,45
1596730,419
1596750,127
1596850,1253
1596950,599
1596980,59
1597040,132
1597060,51
1597090,26
1597110,92
1597200,40
1597220,210
1597270,42
1597280,170
1597290,216
1597310,755
1597400,220
1597430,113
1597440,34
1597460,631
1597480,1691
1597520,52
1597550,53
1597580,140
1597710,77
1597720,301
1597730,1189
1597790,35
1597950,36
1597980,63
1598010,365
1598160,1174
1598210,59
1598300,68
1598360,27
1598370,257
1598560,216
1598580,66
1598730,586
1598810,26
1598910,83
1598920,221
1598970,26
1599000,81
1599020,2649
1599070,56
1599080,690
1599150,29
1599210,31
1599250,406
1599330,1552
1599340,201079
1599410,96
1599470,345
1599510,38
1599530,40
1599560,988
1599600,21479
1599630,60
1599660,2939
1599690,33
1599860,150
1599880,1187
1600080,29
1600100,35
1600130,39
1600140,28
1600260,32
1600320,80
1600370,337
1600500,283
1600530,2573
1600720,38
1600780,694
1600840,40
1600890,49
1600900,328
1600910,76
1600930,30
1601100,28
1601280,480
1601340,142
1601580,17303
1601680,565
1601740,1114
1601810,107
1601840,387
1601850,92
1601860,44
1601950,83
1601970,1200
1602010,3641
1602080,1908
1602110,74
1602280,154
1602330,45
1602350,28
1602390,72
1602490,204
1602540,238
1602560,650
1602700,33
1602880,50
1602900,204
1602930,120
1602980,95
1602990,41
1603170,55
1603180,1729
1603200,139
1603260,42
1603410,347
1603420,228
1603500,77
1603640,1049
1603720,137
1603860,58
1603980,2203
1604000,4650
1604020,101
1604030,81920
1604060,76
1604210,28
1604240,231
1604250,132
1604280,83
1604300,107
1604350,91
1604380,1374
1604540,30
1604640,92
1604690,36
1604780,42
1604800,77
1605010,1612
1605200,151
1605220,11760
1605290,107
1605320,427
1605430,62
1605440,33
1605480,41
1605580,52
1605690,264
1605960,151
1606180,6940
1606210,52
1606280,502
1606300,43
1606340,921
1606350,34
1606570,52
1606580,141
1606590,26
1606640,55
1606760,26
1606940,97
1606950,36
1607040,68
1607130,3517
1607170,59
1607200,576
1607240,1208
1607250,12200
1607280,1252
1607400,35
1607530,102
1607620,34
1607680,3914
1607980,184
1608040,398
1608070,6552
1608090,37
1608110,65
1608210,28
1608230,4337
1608270,30
1608290,2738
1608400,613
1608450,654
1608470,293
1608560,204
1608590,127
1608640,3047
1608660,84
1608680,134
1608700,1048
1608730,76
1609010,94
1609040,42
1609050,41
1609080,470
1609090,95
1609160,461
1609220,27
1609230,2422
1609300,26
1609390,53
1609440,29
1609570,145
1609590,36
1609730,345
1609780,30
1609830,84
1609870,135
1610060,57
1610120,47
1610150,86
1610290,243
1610320,47
1610330,41
1610350,55
1610370,67
1610410,95
1610430,70
1610440,1917
1610470,851
1610500,58
1610520,215
1610610,36
1610650,48
1610820,57
1610840,49
1610870,5241
1610900,1604
1611070,223
1611290,50
1611300,628
1611350,50
1611410,1396
1611420,170
1611430,2804
1611490,1136
1611580,264
1611600,10617
1611710,68
1611830,59
1611910,12283
1611960,39
1612020,120
1612100,44
1612140,229
1612200,31
1612420,429
1612480,194
1612520,96
1612540,83
1612570,98
1612620,1626
1612730,32
1612770,1089
1612780,921
1612810,443
1612910,52
1612920,103
1612960,51
1613050,55
1613100,31
1613150,31
1613190,89
1613210,31
1613350,27
1613470,69
1613580,146
1613670,253
1613680,66
1613770,61
1614010,37
1614040,488
1614250,36
1614270,676
1614310,213
1614340,85
1614360,67
1614380,172
1614440,892
1614550,2116
1614730,1197
1614740,54
1614850,49
1614890,183
1614940,42
1615060,229
1615100,2015
1615290,8254
1615740,53
1615930,35
1616030,28
1616110,122
1616280,122
1616400,240
1616520,54
1616580,53
1616690,30
1617030,343
1617190,190
1617270,93
1617420,56
1617430,498
1617450,50
1617480,148
1617580,56
1617790,35
1617900,129
1618020,82
1618050,58
1618230,2506
1618290,278
1618310,112
1618330,26
1618380,489
1618450,38
1618540,5408
1618720,31
1618740,34
1619080,35
1619220,280
1619230,307
1619330,129
1619350,87
1619420,39
1619520,1216
1619540,167
1619570,647
1619750,3644
1619790,170
1620030,158
1620040,150
1620100,70
1620110,58
1620160,44
1620290,353
1620340,2369
1620380,63
1620390,32
1620410,113
1620520,500
1620540,803
1620580,32
1620640,30
1620720,312
1620750,114
1620850,29
1620890,360
1620920,55
1621070,5110
1621140,419
1621310,2118
1621320,48
1621560,950
1621680,226
1621690,18030
1621760,726
1621860,38
1621980,33
1621990,469
1622040,34
1622340,53
1622350,1273
1622470,38
1622680,54
1622710,152
1622770,1232
1622780,858
1622800,474
1622810,115
1622900,3219
1622910,5009
1622920,45
1622970,84
1623000,67
1623070,1012
1623080,64
1623090,26
1623210,512
1623310,27
1623380,44
1623390,74
1623420,210
1623440,29
1623530,30
1623660,14325
1623700,195
1623730,25950
1623880,1055
1623930,81
1623940,4771
1624060,119
1624320,62
1624380,203
1624460,32
1624540,6749
1624830,113
1624850,46
1624990,43
1625020,52
1625080,4398
1625110,49
